id,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,label
928,#MakeAmericaGreatAgain!  https://t.co/in4raBhwqa,FALSE,4576,NA,2/26/2016 6:08,FALSE,NA,703099000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,1389,FALSE,FALSE,NA,NA,-1
929,THANK YOU LAS VEGAS; NEVADA!  #NevadaCaucus #VoteTrumpNV  https://t.co/cZlNRrFtW3 https://t.co/scdxT24Dye,FALSE,8866,NA,2/23/2016 5:19,FALSE,NA,702000000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3038,FALSE,FALSE,NA,NA,-1
930,Join me live- now in Las Vegas; Nevada! We will MAKE AMERICA SAFE &amp; GREAT AGAIN! #VoteTrumpNV #NevadaCaucus https://t.co/IW9s9noxDT,FALSE,5440,NA,2/23/2016 3:51,FALSE,NA,701978000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,1524,FALSE,FALSE,NA,NA,-1
931,Ted Cruz said on @oreillyfactor that illegals sent out of country by my administration would come right back as citizens. Another lie-crazy!,FALSE,7393,NA,2/23/2016 2:31,FALSE,NA,701957000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2694,FALSE,FALSE,NA,NA,1
932,A big fat hit job on @oreillyfactor tonight. A total waste of time to watch; boring and biased. @brithume said I would never run; a dope!,FALSE,6677,NA,2/23/2016 2:27,FALSE,NA,701956000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2130,FALSE,FALSE,NA,NA,1
933,Great Town Hall tonight at 10:00 P.M. (Eastern) conducted by @seanhannity on @FoxNews,FALSE,4975,NA,2/23/2016 2:19,FALSE,NA,701954000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1398,FALSE,FALSE,NA,NA,1
934,Thank you Vermont! #VoteTrumpVT   https://t.co/8KGOpqDb9t,FALSE,4989,NA,2/23/2016 1:44,FALSE,NA,701946000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,1567,FALSE,FALSE,NA,NA,-1
935,Thank you Michigan! #VoteTrumpMI  Trump 35%  Kasich 17%  Cruz 12%  Rubio 12%  Carson 9%   Via: ARG,FALSE,10254,NA,2/23/2016 1:37,FALSE,NA,701944000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3616,FALSE,FALSE,NA,NA,-1
936,Great poll! Thank you North Carolina!   #VoteTrumpNC on 3/15!  Trump 36%  Cruz 18%  Rubio 18%  Carson 10%  Kasich 7%  Via @SurveyUSA,FALSE,7987,NA,2/23/2016 1:34,FALSE,NA,701943000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2745,FALSE,FALSE,NA,NA,-1
937,WOW! Thank you Massachusetts! See you soon. #VoteTrumpMA  https://t.co/mNbDUPrEeh,FALSE,6300,NA,2/23/2016 1:29,FALSE,NA,701942000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2140,FALSE,FALSE,NA,NA,-1
938,Just watched the very incompetent Mitt Romney Campaign Strategist; Stuart Stevens. Now I know why Mitt lost so badly. Stevens is a clown!,FALSE,7203,NA,2/23/2016 1:29,FALSE,NA,701942000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2193,FALSE,FALSE,NA,NA,1
939,Thank you Illinois! Great news! #VoteTrumpIL on 3/15!  Trump 28%  Cruz 15%  Rubio 14%  Kasich 13%  Bush 8%  Carson 6%  Simon Poll/SIU,FALSE,8324,NA,2/23/2016 1:24,FALSE,NA,701941000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2652,FALSE,FALSE,NA,NA,-1
940,I will be on @seanhannity tonight- from Las Vegas; Nevada at 10pmE. Enjoy! #Hannity #Trump2016 https://t.co/mx5rxf4oHl,FALSE,5681,NA,2/23/2016 0:19,FALSE,NA,701924000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1844,FALSE,FALSE,NA,NA,1
941,Ted Cruz should be disqualified from his fraudulent win in Iowa. Weak RNC and Republican leadership probably won't let this happen! Sad.,FALSE,8287,NA,2/22/2016 21:11,FALSE,NA,701877000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2680,FALSE,FALSE,NA,NA,1
942,Just saw the phony ad by Cruz - totally false; more dirty tricks. He got caught in so many lies - is this man crazy?,FALSE,8379,NA,2/22/2016 21:06,FALSE,NA,701876000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2869,FALSE,FALSE,NA,NA,1
943,Ted Cruz has now apologized to Marco Rubio and Ben Carson for fraud and dirty tricks. No wonder he has lost Evangelical support!,FALSE,9431,NA,2/22/2016 20:55,FALSE,NA,701873000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3509,FALSE,FALSE,NA,NA,1
944,Ted Cruz has been playing an ad about me that is so ridiculously false - no basis in fact. Take ad down Ted. Biggest liar in politics!,FALSE,8163,NA,2/22/2016 20:50,FALSE,NA,701872000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2775,FALSE,FALSE,NA,NA,1
945,Wow; Ted Cruz falsely suggested Marco Rubio mocked the Bible and was just forced to fire his Communications Director. More dirty tricks!,FALSE,9568,NA,2/22/2016 20:44,FALSE,NA,701870000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3649,FALSE,FALSE,NA,NA,1
946,It is so important to audit The Federal Reserve; and yet Ted Cruz missed the vote on the bill that would allow this to be done.,FALSE,12086,NA,2/22/2016 20:37,FALSE,NA,701869000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,6666,FALSE,FALSE,NA,NA,1
947,Thank you for your endorsement @paulteutulsr! #BikersForTrump #VoteTrumpNV Video: https://t.co/1JEdwPPCux https://t.co/56gkQTM7oc,FALSE,6754,NA,2/22/2016 18:54,FALSE,NA,701843000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2508,FALSE,FALSE,NA,NA,-1
948,Many people are now saying I won South Carolina because of the last debate. I showed anger and the people of our country are very angry!,FALSE,9497,NA,2/22/2016 16:12,FALSE,NA,701802000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2780,FALSE,FALSE,NA,NA,1
949,"""@SandraR677582: @FLTrumpTeam Florida starts early voting on March 5 extending to March 15. Absentee ballots have been sent out! #Trump2016""",FALSE,4708,NA,2/22/2016 14:52,FALSE,NA,701782000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1814,FALSE,FALSE,NA,NA,1
950,"""@ScotMReed: No matter what liar sleazeball @rickwtyler says about @tedcruz in Tennessee. We have early voting and @realDonaldTrump has won.",FALSE,4899,NA,2/22/2016 14:49,FALSE,NA,701781000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1554,FALSE,FALSE,NA,NA,1
951,I hear the Rickets family; who own the Chicago Cubs; are secretly spending $'s against me. They better be careful; they have a lot to hide!,FALSE,14942,NA,2/22/2016 14:42,FALSE,NA,701779000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,6667,FALSE,FALSE,NA,NA,1
952,"""@1sonny12: @KSmith233035 @mitchellvii  FLORIDIANS ARE UPSET BECAUSE RUBIO DID NOT DO WHAT HE PROMISED ONCE HE WAS ELECTED! VOTE TRUMP""",FALSE,6380,NA,2/22/2016 13:42,FALSE,NA,701764000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2357,FALSE,FALSE,NA,NA,1
953,"""@gregusp61: You really rocked them hard in S.C. Rubio and Cruz were pummled. So glad Jeb is gone! Next no liar!""",FALSE,4686,NA,2/22/2016 13:41,FALSE,NA,701764000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1185,FALSE,FALSE,NA,NA,1
954,The reason that Ted Cruz lost the Evangelicals in S.C. is because he is a world class LIAR; and Evangelicals do not like liars!,FALSE,8616,NA,2/22/2016 13:36,FALSE,NA,701763000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3193,FALSE,FALSE,NA,NA,1
955,I am in Las Vegas; at the best hotel (by far); Trump International. I will be working with my wonderful teams and volunteers to WIN Nevada!,FALSE,11393,NA,2/22/2016 12:48,FALSE,NA,701750000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3185,FALSE,FALSE,NA,NA,1
956,"""@EricTrump: Nevada we are on our way! #VoteTrumpNV #Trump2016 Caucus locator: https://t.co/aUSzSnOzlm https://t.co/bCRelzywxk""",FALSE,6701,NA,2/22/2016 12:31,FALSE,NA,701746000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1918,FALSE,FALSE,NA,NA,1
957,A number of months ago; I was not expected to win South Carolina;Ted Cruz was; and yet I won in a landslide - every group and category. WIN!,FALSE,11903,NA,2/22/2016 12:22,FALSE,NA,701744000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3089,FALSE,FALSE,NA,NA,1
958,THANK YOU Atlanta; Georgia! Leaving for Nevada now. Lets MAKE AMERICA SAFE AND GREAT AGAIN! https://t.co/wHfraU67yX https://t.co/WqvxMwJk2S,FALSE,10252,NA,2/22/2016 0:07,FALSE,NA,701559000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3469,FALSE,FALSE,NA,NA,-1
959,Thank you South Carolina!  https://t.co/U1HoDmuuH3,FALSE,7479,NA,2/21/2016 16:04,FALSE,NA,701437000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2343,FALSE,FALSE,NA,NA,1
960,A quote was read from a parody account last night on MSNBC re: Jeb.  https://t.co/4twxJ4blje,FALSE,4783,NA,2/21/2016 15:57,FALSE,NA,701436000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1756,FALSE,FALSE,NA,NA,1
961,The failing @WSJ Wall Street Journal should fire both its pollster and its Editorial Board. Seldom has a paper been so wrong.Totally biased!,FALSE,11566,NA,2/21/2016 11:52,FALSE,NA,701374000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3981,FALSE,FALSE,NA,NA,1
962,Thank you  @kayleighmcenany for your nice words - great knowledge and style! We are doing really well in South Carolina. @CNN @donlemon,FALSE,5016,NA,2/17/2016 3:44,FALSE,NA,699802000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2039,FALSE,FALSE,NA,NA,1
963,"""@Good2bqueen67:  @brithume @megynkelly They're too lame to get it; Sir. When you win the election they'll get it.""",FALSE,4982,NA,2/17/2016 3:17,FALSE,NA,699795000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1992,FALSE,FALSE,NA,NA,1
964,.@brithume thinks that when Republicans drop out of the race; someone will pick up ALL of that vote. The fact is I will get much of it!,FALSE,6451,NA,2/17/2016 3:12,FALSE,NA,699794000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2477,FALSE,FALSE,NA,NA,1
965,Explain to @brithume and @megynkelly; who know nothing; that I will beat Hillary and win states (and dem-indie votes) that no other R can!,FALSE,7069,NA,2/17/2016 3:04,FALSE,NA,699791000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2976,FALSE,FALSE,NA,NA,1
966,Will be interviewed by @StephenAtHome tonight by phone- a late show first @CBS @colbertlateshow. Enjoy!   #Colbert #LSSC,FALSE,4738,NA,2/16/2016 23:15,FALSE,NA,699734000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,1645,FALSE,FALSE,NA,NA,-1
967,Thank you; South Carolina! #MakeAmericaGreatAgain #Trump2016 https://t.co/pIDqnY4IL3,FALSE,8011,NA,2/16/2016 22:54,FALSE,NA,699729000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3230,FALSE,FALSE,NA,NA,-1
968,Thank you to the 2;500+ in North Augusta; South Carolina. Lines down the block! Don't forget to VOTE on Saturday! https://t.co/KayUN9rfIV,FALSE,9903,NA,2/16/2016 21:09,FALSE,NA,699702000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3094,FALSE,FALSE,NA,NA,-1
969,#TeamTrump is thinking of Captain Andrew Maitner. A true American hero. #MaitnerStrong https://t.co/v96l7tUFWy https://t.co/uLuDOHEIB2,FALSE,6436,NA,2/16/2016 18:21,FALSE,NA,699660000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2054,FALSE,FALSE,NA,NA,-1
970,Just sat down for a great interview with @PHussionWYFF in Greenville today. Watch at 5pm. An amazing day in South Carolina! #VoteTrumpSC,FALSE,5004,NA,2/16/2016 17:59,FALSE,NA,699654000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,1510,FALSE,FALSE,NA,NA,-1
971,Thank you! #MakeAmericaGreatAgain https://t.co/tIBB3BMUvp,FALSE,9728,NA,2/16/2016 12:37,FALSE,NA,699573000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4157,FALSE,FALSE,NA,NA,-1
972,New PPP Poll just out - Trump up big; Cruz; Rubio and Bush down. The debate results; even with a stacked RNC audience; were wonderful!,FALSE,9664,NA,2/16/2016 11:22,FALSE,NA,699554000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3205,FALSE,FALSE,NA,NA,1
973,Spent the full day at meetings and a major rally yesterday in South Carolina. Great people and spirit. Today will be more of the same.,FALSE,7942,NA,2/16/2016 10:52,FALSE,NA,699547000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2104,FALSE,FALSE,NA,NA,1
974,New South Carolina poll from PPP. Thank you! #VoteTrumpSC https://t.co/6618Oi6vle,FALSE,9329,NA,2/16/2016 4:18,FALSE,NA,699448000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3535,FALSE,FALSE,NA,NA,-1
975,What a night! 10;000 amazing supporters in Greenville; South Carolina! THANK YOU!  VOTE on Saturday! #VoteTrumpSC https://t.co/jXYLRDayB7,FALSE,12108,NA,2/16/2016 3:53,FALSE,NA,699441000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4043,FALSE,FALSE,NA,NA,-1
976,Thank you for your continued support!  #MakeAmericaGreatAgain https://t.co/cykncrrSRE,FALSE,9999,NA,2/15/2016 21:16,FALSE,NA,699341000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3530,FALSE,FALSE,NA,NA,-1
977,RESPONSE TO THE LIES OF SENATOR CRUZ: https://t.co/9PGo56YTqt  #Trump2016 #VoteTrumpSC,FALSE,7001,NA,2/15/2016 20:23,FALSE,NA,699328000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3150,FALSE,FALSE,NA,NA,-1
978,"JEB is a hypocrite! Used massive private ""Eminent Domain"" --- Just another clueless politician!   https://t.co/yZT3lSutt9",FALSE,7296,NA,2/15/2016 17:29,FALSE,NA,699284000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3142,FALSE,FALSE,NA,NA,-1
979,Jeb used Eminent Domain &amp; took advantage of a disabled vet in the process. (2/2)  https://t.co/eiBCld77tV,FALSE,6414,NA,2/15/2016 17:24,FALSE,NA,699283000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2833,FALSE,FALSE,NA,NA,-1
980,I'd like to call JEB a liar; but the truth is he has no clue &amp; never revealed that he used Eminent Domain- when criticizing me! (1/2),FALSE,6806,NA,2/15/2016 17:24,FALSE,NA,699283000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2291,FALSE,FALSE,NA,NA,-1
981,Now that George Bush is campaigning for Jeb(!); is he fair game for questions about World Trade Center; Iraq War and eco collapse? Careful!,FALSE,16371,NA,2/15/2016 14:04,FALSE,NA,699233000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,6572,FALSE,FALSE,NA,NA,1
982,I will be in South Carolina all week. Saturday is BIG; BIG; BIG! Get out and vote - MAKE AMERICA GREAT AGAIN,FALSE,8647,NA,2/15/2016 13:55,FALSE,NA,699230000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3056,FALSE,FALSE,NA,NA,1
983,Jeb Bush and Ted Cruz are not electable presidential candidates; Hillary would destroy them. Ted may not be eligible to run - born in Canada,FALSE,10100,NA,2/15/2016 12:24,FALSE,NA,699208000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3380,FALSE,FALSE,NA,NA,1
984,Funny that Jeb(!) didn't want help from his family in his failed campaign and didn't even want to use his last name.Then mommy; now brother!,FALSE,10206,NA,2/15/2016 11:05,FALSE,NA,699188000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3374,FALSE,FALSE,NA,NA,1
985,Ted Cruz; along with Jeb Bush; pushed Justice John Roberts onto the Supreme Court. Roberts could have killed ObamaCare twice; but didn't!,FALSE,10239,NA,2/14/2016 22:02,FALSE,NA,698991000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3973,FALSE,FALSE,NA,NA,1
